,open,high,low,close
2018-06-07 00:00:00+00:00,194.14,194.23,192.33,193.48
2018-06-08 00:00:00+00:00,191.12,192.0,189.77,191.48
2018-06-11 00:00:00+00:00,191.34,191.97,190.21,191.26
2018-06-12 00:00:00+00:00,191.45,192.65,191.15,192.25
2018-06-13 00:00:00+00:00,192.43,192.88,190.44,190.71
2018-06-14 00:00:00+00:00,191.55,191.59,189.17,190.81
2018-06-15 00:00:00+00:00,190.04,190.16,188.26,188.92
2018-06-18 00:00:00+00:00,187.89,193.33,187.2,188.76
2018-06-19 00:00:00+00:00,185.26,186.33,183.45,185.77
2018-06-20 00:00:00+00:00,186.39,187.21,185.73,186.5
2018-06-21 00:00:00+00:00,187.21,188.35,184.94,185.47
2018-06-22 00:00:00+00:00,185.91,186.18,184.7,184.92
2018-06-25 00:00:00+00:00,183.4,184.92,180.72,182.18
2018-06-26 00:00:00+00:00,182.89,186.53,182.53,184.44
2018-06-27 00:00:00+00:00,185.24,187.28,184.03,184.16
2018-06-28 00:00:00+00:00,184.09,186.21,183.8,185.51
2018-06-29 00:00:00+00:00,186.24,187.19,181.08,182.91
2018-07-02 00:00:00+00:00,183.82,187.3,183.42,187.15
2018-07-03 00:00:00+00:00,187.68,187.95,183.53,184.03
2018-07-05 00:00:00+00:00,185.19,186.41,183.92,185.38
2018-07-09 00:00:00+00:00,189.3,190.68,185.59,190.61
2018-07-10 00:00:00+00:00,190.58,191.28,185.72,190.35
2018-07-11 00:00:00+00:00,188.5,189.78,187.61,187.93
2018-07-12 00:00:00+00:00,189.39,191.41,185.75,191.04
2018-07-13 00:00:00+00:00,191.03,191.84,190.9,191.33
2018-07-16 00:00:00+00:00,191.52,192.65,190.42,190.92
2018-07-17 00:00:00+00:00,189.75,191.87,189.2,191.47
2018-07-18 00:00:00+00:00,191.8,194.36,189.93,190.4
2018-07-19 00:00:00+00:00,189.69,192.55,189.69,191.97
2018-07-20 00:00:00+00:00,191.76,192.49,190.17,191.67
2018-07-23 00:00:00+00:00,190.67,191.96,189.56,191.6
2018-07-24 00:00:00+00:00,192.45,193.66,191.93,192.99
2018-07-25 00:00:00+00:00,193.0,194.85,192.43,194.82
2018-07-26 00:00:00+00:00,194.61,195.96,193.61,194.23
2018-07-27 00:00:00+00:00,194.94,195.19,190.08,190.98
2018-07-30 00:00:00+00:00,191.98,192.2,189.07,189.94
2018-07-31 00:00:00+00:00,190.34,193.21,189.34,190.58
2018-08-01 00:00:00+00:00,199.13,201.76,197.31,201.62
2018-08-02 00:00:00+00:00,200.61,208.38,190.31,207.39
2018-08-03 00:00:00+00:00,207.03,208.74,205.48,207.98
2018-08-06 00:00:00+00:00,207.93,209.25,195.0,209.06
2018-08-07 00:00:00+00:00,209.3,209.5,193.75,207.11
2018-08-08 00:00:00+00:00,206.08,207.81,204.52,207.25
2018-08-09 00:00:00+00:00,207.28,209.78,191.76,208.89
2018-08-10 00:00:00+00:00,207.36,209.1,206.67,207.55
2018-08-13 00:00:00+00:00,207.7,210.96,207.53,208.86
2018-08-14 00:00:00+00:00,210.08,210.56,208.26,209.76
2018-08-15 00:00:00+00:00,209.13,210.74,208.33,210.3
2018-08-16 00:00:00+00:00,211.7,213.82,207.5,213.48
2018-08-17 00:00:00+00:00,213.44,218.29,213.16,217.61
2018-08-20 00:00:00+00:00,218.07,219.18,213.25,215.45
2018-08-21 00:00:00+00:00,216.8,217.2,214.02,215.06
2018-08-22 00:00:00+00:00,214.11,216.36,208.92,215.06
2018-08-23 00:00:00+00:00,214.69,217.05,214.6,215.58
2018-08-24 00:00:00+00:00,216.44,216.9,199.89,216.14
2018-08-27 00:00:00+00:00,217.15,218.74,216.32,217.99
2018-08-28 00:00:00+00:00,219.01,220.54,209.09,219.71
2018-08-29 00:00:00+00:00,220.25,223.49,215.37,222.98
2018-08-30 00:00:00+00:00,223.25,228.26,207.03,225.07
2018-08-31 00:00:00+00:00,226.51,228.87,219.01,227.51
2018-09-04 00:00:00+00:00,228.49,229.18,226.63,228.36
2018-09-05 00:00:00+00:00,228.99,229.68,218.36,226.87
2018-09-06 00:00:00+00:00,226.23,227.35,221.3,223.12
2018-09-07 00:00:00+00:00,221.85,225.38,220.71,221.42
2018-09-10 00:00:00+00:00,220.96,221.85,216.47,218.34
2018-09-11 00:00:00+00:00,218.09,224.3,216.56,223.86
2018-09-12 00:00:00+00:00,224.94,225.0,219.83,221.06
2018-09-13 00:00:00+00:00,223.58,228.36,221.07,226.4
2018-09-14 00:00:00+00:00,225.75,226.85,220.97,223.64
2018-09-17 00:00:00+00:00,222.15,222.95,217.27,217.89
2018-09-18 00:00:00+00:00,217.83,221.85,190.58,218.24
2018-09-19 00:00:00+00:00,218.5,219.64,215.3,218.34
2018-09-20 00:00:00+00:00,220.25,222.29,219.15,220.04
2018-09-21 00:00:00+00:00,220.57,221.36,217.29,217.65
2018-09-24 00:00:00+00:00,216.97,221.26,202.46,220.79
2018-09-25 00:00:00+00:00,219.76,222.82,201.5,222.19
2018-09-26 00:00:00+00:00,221.0,223.75,219.75,220.51
2018-09-27 00:00:00+00:00,223.79,226.44,220.37,225.09
2018-09-28 00:00:00+00:00,224.79,225.84,224.02,225.76
2018-10-01 00:00:00+00:00,227.94,229.42,225.01,227.27
2018-10-02 00:00:00+00:00,227.23,230.0,219.5,229.29
2018-10-03 00:00:00+00:00,230.09,233.48,229.28,232.1
2018-10-08 00:00:00+00:00,222.56,225.44,220.2,223.76
2018-10-09 00:00:00+00:00,223.64,228.86,215.49,226.88
2018-10-10 00:00:00+00:00,225.38,226.87,216.05,216.39
2018-10-11 00:00:00+00:00,214.52,219.5,212.32,214.45
2018-10-12 00:00:00+00:00,220.55,232.51,214.45,222.11
2018-10-15 00:00:00+00:00,221.16,222.11,217.27,217.28
2018-10-16 00:00:00+00:00,218.97,225.22,216.76,222.13
2018-10-17 00:00:00+00:00,222.3,222.65,219.34,221.2
2018-10-18 00:00:00+00:00,217.86,221.19,213.0,216.12
2018-10-19 00:00:00+00:00,219.16,227.95,216.02,219.3
2018-10-22 00:00:00+00:00,219.85,223.36,216.25,220.59
2018-10-23 00:00:00+00:00,215.8,223.26,214.69,222.78
2018-10-24 00:00:00+00:00,222.52,224.23,214.54,215.08
2018-10-25 00:00:00+00:00,217.76,222.44,215.09,219.85
2018-10-26 00:00:00+00:00,215.64,220.2,212.67,216.03
2018-10-29 00:00:00+00:00,219.26,222.38,206.09,212.55
2018-10-30 00:00:00+00:00,211.15,215.19,209.27,213.33
2018-10-31 00:00:00+00:00,216.87,220.45,213.3,218.79
2018-11-01 00:00:00+00:00,219.07,222.5,216.81,222.06
2018-11-02 00:00:00+00:00,209.55,222.22,205.43,207.47
2018-11-05 00:00:00+00:00,204.29,207.48,198.16,201.59
2018-11-06 00:00:00+00:00,201.92,210.0,199.09,203.78
2018-11-07 00:00:00+00:00,205.89,212.24,203.77,209.96
2018-11-08 00:00:00+00:00,209.94,210.12,200.83,208.49
2018-11-09 00:00:00+00:00,205.55,208.49,201.76,204.46
2018-11-12 00:00:00+00:00,198.9,208.53,193.78,194.2
2018-11-13 00:00:00+00:00,191.72,197.18,191.45,192.23
2018-11-14 00:00:00+00:00,193.81,194.5,185.93,186.8
2018-11-15 00:00:00+00:00,188.39,214.45,186.8,191.41
2018-11-16 00:00:00+00:00,190.41,194.97,186.8,193.53
2018-11-19 00:00:00+00:00,189.99,193.53,184.99,185.85
2018-11-20 00:00:00+00:00,178.35,185.86,175.51,176.94
2018-11-21 00:00:00+00:00,179.75,180.27,176.55,176.76
2018-11-23 00:00:00+00:00,174.9,179.56,171.85,171.95
2018-11-26 00:00:00+00:00,174.24,180.82,170.26,174.63
2018-11-27 00:00:00+00:00,171.46,186.76,170.88,174.25
2018-11-28 00:00:00+00:00,176.73,181.29,174.12,180.97
2018-11-29 00:00:00+00:00,182.63,182.8,177.7,179.55
2018-11-30 00:00:00+00:00,180.29,180.33,171.53,178.6
2018-12-03 00:00:00+00:00,184.39,184.94,178.11,184.93
2018-12-04 00:00:00+00:00,180.95,184.82,176.27,176.71
2018-12-06 00:00:00+00:00,171.83,177.74,170.42,174.76
2018-12-07 00:00:00+00:00,173.51,174.72,168.3,168.38
2018-12-10 00:00:00+00:00,164.97,181.86,163.33,169.6
2018-12-11 00:00:00+00:00,171.67,182.73,167.0,168.63
2018-12-12 00:00:00+00:00,170.4,180.74,168.63,169.09
2018-12-13 00:00:00+00:00,170.49,172.57,169.1,170.84
2018-12-14 00:00:00+00:00,169.27,170.95,165.28,165.48
2018-12-17 00:00:00+00:00,165.45,171.19,162.73,164.21
2018-12-18 00:00:00+00:00,165.36,170.53,163.94,165.89
2018-12-19 00:00:00+00:00,165.97,167.45,158.7,160.76
2018-12-20 00:00:00+00:00,160.36,167.18,155.3,156.9
2018-12-21 00:00:00+00:00,156.86,158.16,148.72,150.76
2018-12-24 00:00:00+00:00,148.15,160.36,146.11,146.7
2018-12-26 00:00:00+00:00,148.3,157.23,146.72,157.17
2018-12-27 00:00:00+00:00,155.84,166.06,150.07,156.53
2018-12-28 00:00:00+00:00,157.48,158.52,151.0,156.23
2018-12-31 00:00:00+00:00,158.5,166.0,156.07,157.94
2019-01-02 00:00:00+00:00,154.89,158.85,154.23,157.92
2019-01-04 00:00:00+00:00,144.58,153.69,142.19,148.26
2019-01-07 00:00:00+00:00,148.63,156.23,145.9,147.87
2019-01-08 00:00:00+00:00,149.34,155.01,147.17,150.77
2019-01-09 00:00:00+00:00,151.16,154.53,143.51,153.31
2019-01-10 00:00:00+00:00,152.45,154.2,150.86,153.8
2019-01-11 00:00:00+00:00,152.81,153.8,151.51,152.3
2019-01-14 00:00:00+00:00,150.87,155.84,149.21,149.99
2019-01-15 00:00:00+00:00,150.27,153.39,150.0,153.05
2019-01-16 00:00:00+00:00,153.0,155.88,149.92,154.92
2019-01-17 00:00:00+00:00,154.22,157.66,152.99,155.86
2019-01-22 00:00:00+00:00,156.4,156.82,152.62,153.69
2019-01-23 00:00:00+00:00,154.12,155.14,148.15,153.97
2019-01-24 00:00:00+00:00,153.94,154.48,151.74,152.71
2019-01-25 00:00:00+00:00,155.28,158.14,152.7,157.72
2019-01-28 00:00:00+00:00,155.53,157.76,153.66,156.3
2019-01-29 00:00:00+00:00,156.2,158.13,154.11,154.63
2019-01-30 00:00:00+00:00,163.28,171.48,154.68,165.26
2019-01-31 00:00:00+00:00,166.11,169.0,164.56,166.34
2019-02-01 00:00:00+00:00,166.93,168.98,165.93,166.54
2019-02-04 00:00:00+00:00,167.48,171.66,156.18,171.27
2019-02-05 00:00:00+00:00,172.86,175.08,155.86,174.1
2019-02-06 00:00:00+00:00,174.7,175.57,166.48,174.28
2019-02-07 00:00:00+00:00,172.39,174.24,170.33,170.99
2019-02-08 00:00:00+00:00,168.88,172.38,168.42,170.5
2019-02-11 00:00:00+00:00,171.05,171.21,169.25,169.45
2019-02-12 00:00:00+00:00,170.13,171.02,169.43,170.89
2019-02-13 00:00:00+00:00,171.43,172.48,156.21,170.17
2019-02-14 00:00:00+00:00,169.76,171.27,169.38,170.79
2019-02-19 00:00:00+00:00,169.72,171.44,169.43,170.94
2019-02-20 00:00:00+00:00,171.19,173.32,170.93,172.09
2019-02-21 00:00:00+00:00,171.8,172.37,165.54,171.14
2019-02-22 00:00:00+00:00,171.6,173.0,170.1,172.97
2019-02-25 00:00:00+00:00,173.99,175.87,172.97,174.25
2019-02-26 00:00:00+00:00,173.71,175.3,173.16,174.35
2019-02-27 00:00:00+00:00,173.25,175.0,172.73,174.88
2019-02-28 00:00:00+00:00,174.32,174.91,172.91,173.2
2019-03-01 00:00:00+00:00,174.28,175.15,169.98,174.97
2019-03-04 00:00:00+00:00,175.68,177.75,173.97,175.86
2019-03-05 00:00:00+00:00,175.92,176.0,174.54,175.51
2019-03-06 00:00:00+00:00,174.76,175.53,173.87,174.51
2019-03-07 00:00:00+00:00,173.91,174.52,172.02,172.47
2019-03-08 00:00:00+00:00,170.28,173.08,169.5,172.92
2019-03-11 00:00:00+00:00,175.49,179.13,172.91,178.98
2019-03-12 00:00:00+00:00,179.93,182.67,178.9,180.94
2019-03-13 00:00:00+00:00,182.29,183.3,172.91,181.72
2019-03-14 00:00:00+00:00,183.91,184.1,178.73,183.73
2019-03-15 00:00:00+00:00,184.78,187.33,183.73,186.21
2019-03-18 00:00:00+00:00,185.81,188.42,185.79,188.02
2019-03-19 00:00:00+00:00,188.24,188.99,173.51,186.54
2019-03-20 00:00:00+00:00,186.28,189.49,184.73,188.17
2019-03-21 00:00:00+00:00,190.02,196.33,174.2,195.05
2019-03-22 00:00:00+00:00,195.34,197.69,171.76,191.06
2019-03-25 00:00:00+00:00,191.71,191.98,186.6,188.77
2019-03-26 00:00:00+00:00,191.49,192.88,184.58,186.79
2019-03-27 00:00:00+00:00,188.84,190.3,186.53,188.5
2019-03-28 00:00:00+00:00,188.93,189.56,187.53,188.71
2019-03-29 00:00:00+00:00,189.95,190.08,188.54,189.94
2019-04-01 00:00:00+00:00,191.64,191.68,188.38,191.24
2019-04-02 00:00:00+00:00,191.05,194.46,191.05,194.04
2019-04-03 00:00:00+00:00,193.25,196.5,193.15,195.35
2019-04-04 00:00:00+00:00,194.89,196.37,189.85,195.72
2019-04-05 00:00:00+00:00,196.41,197.1,195.69,196.97
2019-04-08 00:00:00+00:00,196.42,200.23,196.33,200.08
2019-04-09 00:00:00+00:00,200.34,202.85,199.22,199.5
2019-04-10 00:00:00+00:00,198.74,200.74,198.18,200.66
2019-04-11 00:00:00+00:00,200.85,201.0,198.44,198.94
2019-04-12 00:00:00+00:00,199.23,200.14,196.21,198.89
2019-04-15 00:00:00+00:00,198.57,199.85,198.01,199.23
2019-04-16 00:00:00+00:00,199.46,201.37,197.39,199.25
2019-04-17 00:00:00+00:00,199.58,203.38,198.61,203.12
2019-04-18 00:00:00+00:00,203.12,204.15,202.52,203.86
2019-04-22 00:00:00+00:00,202.66,204.94,202.33,204.64
2019-04-23 00:00:00+00:00,204.43,207.75,203.9,207.51
2019-04-24 00:00:00+00:00,207.44,208.48,207.05,207.18
2019-04-25 00:00:00+00:00,206.84,208.34,205.12,205.24
2019-04-26 00:00:00+00:00,204.83,205.28,202.12,204.29
2019-04-29 00:00:00+00:00,204.4,207.54,203.86,204.61
2019-04-30 00:00:00+00:00,203.06,205.22,199.11,200.51
2019-05-01 00:00:00+00:00,209.97,215.31,200.67,210.52
2019-05-02 00:00:00+00:00,209.95,212.65,208.13,209.17
2019-05-03 00:00:00+00:00,210.76,211.84,209.15,211.78
2019-05-06 00:00:00+00:00,204.29,211.75,203.5,208.6
2019-05-07 00:00:00+00:00,205.93,208.48,200.82,202.86
2019-05-08 00:00:00+00:00,202.02,205.34,201.57,202.9
2019-05-09 00:00:00+00:00,200.46,202.9,196.66,200.72
2019-05-10 00:00:00+00:00,197.43,204.75,192.76,197.25
2019-05-13 00:00:00+00:00,187.69,197.18,182.85,185.72
2019-05-14 00:00:00+00:00,186.41,196.59,185.35,188.66
2019-05-15 00:00:00+00:00,186.3,191.75,186.01,190.92
2019-05-16 00:00:00+00:00,189.91,192.48,188.83,190.14
2019-05-17 00:00:00+00:00,187.06,190.9,186.27,188.98
2019-05-20 00:00:00+00:00,183.63,189.0,180.28,183.09
2019-05-21 00:00:00+00:00,185.22,191.04,183.09,186.59
2019-05-22 00:00:00+00:00,184.86,186.6,182.55,182.79
2019-05-23 00:00:00+00:00,179.85,182.78,177.8,179.67
2019-05-24 00:00:00+00:00,180.29,182.14,178.62,179.03
2019-05-28 00:00:00+00:00,178.89,180.59,177.91,178.17
2019-05-29 00:00:00+00:00,176.48,179.35,176.0,177.35
2019-05-30 00:00:00+00:00,177.99,179.24,176.67,178.25
2019-05-31 00:00:00+00:00,176.22,178.3,174.99,175.0
2019-06-03 00:00:00+00:00,175.58,177.92,170.27,173.28
2019-06-04 00:00:00+00:00,175.45,179.84,173.3,179.67
2019-06-05 00:00:00+00:00,184.25,205.28,179.64,182.54
2019-06-06 00:00:00+00:00,183.09,185.47,182.15,185.23
2019-06-07 00:00:00+00:00,186.6,191.92,185.22,190.14
2019-06-12 00:00:00+00:00,193.99,195.97,178.8,194.19
2019-06-13 00:00:00+00:00,194.72,196.8,183.16,194.74
2019-06-14 00:00:00+00:00,191.62,194.15,190.3,192.74
2019-06-17 00:00:00+00:00,192.9,194.96,192.15,193.95
2019-06-18 00:00:00+00:00,196.02,200.29,184.13,198.5
2019-06-19 00:00:00+00:00,199.68,218.37,197.31,197.82
2019-06-20 00:00:00+00:00,200.37,200.61,193.59,199.4
2019-06-21 00:00:00+00:00,198.44,200.85,194.89,198.8
2019-06-24 00:00:00+00:00,198.56,200.46,198.17,198.55
2019-06-25 00:00:00+00:00,198.48,199.29,195.29,195.57
2019-06-26 00:00:00+00:00,197.85,200.99,195.57,199.8
2019-06-27 00:00:00+00:00,200.4,201.58,199.57,199.73
2019-06-28 00:00:00+00:00,198.72,199.74,197.05,197.92
2019-07-01 00:00:00+00:00,203.28,204.49,197.92,201.68
2019-07-02 00:00:00+00:00,201.43,203.13,198.61,202.71
2019-07-03 00:00:00+00:00,203.21,204.59,202.13,204.33
2019-07-05 00:00:00+00:00,203.21,204.59,202.13,204.33
2019-07-08 00:00:00+00:00,200.94,204.23,198.41,200.01
2019-07-09 00:00:00+00:00,199.2,201.51,198.81,201.22
2019-07-10 00:00:00+00:00,201.9,203.73,201.03,203.21
2019-07-11 00:00:00+00:00,203.35,204.39,201.71,201.74
2019-07-12 00:00:00+00:00,202.53,204.0,201.75,203.24
2019-07-15 00:00:00+00:00,204.05,205.87,203.3,205.2
2019-07-16 00:00:00+00:00,204.74,206.11,203.5,204.49
2019-07-17 00:00:00+00:00,204.31,205.09,203.27,203.28
2019-07-18 00:00:00+00:00,204.0,205.88,203.35,205.66
2019-07-19 00:00:00+00:00,205.78,206.5,202.36,202.57
2019-07-22 00:00:00+00:00,203.78,207.23,202.59,207.22
2019-07-23 00:00:00+00:00,208.37,208.91,207.22,208.83
2019-07-24 00:00:00+00:00,207.67,209.15,206.2,208.67
2019-07-25 00:00:00+00:00,208.72,209.24,203.92,207.05
2019-07-26 00:00:00+00:00,207.4,209.73,207.02,207.75
2019-07-29 00:00:00+00:00,208.47,210.64,207.74,209.67
2019-07-30 00:00:00+00:00,208.83,210.16,207.31,208.88
2019-07-31 00:00:00+00:00,216.4,221.37,208.78,212.78
2019-08-01 00:00:00+00:00,214.01,218.03,206.72,208.45
2019-08-02 00:00:00+00:00,205.15,208.43,201.63,204.09
2019-08-05 00:00:00+00:00,197.88,204.02,192.58,193.22
2019-08-06 00:00:00+00:00,196.43,198.07,193.34,196.98
2019-08-07 00:00:00+00:00,195.49,214.02,193.82,199.14
2019-08-08 00:00:00+00:00,200.31,207.97,193.89,203.45
2019-08-12 00:00:00+00:00,199.46,202.06,199.15,200.5
2019-08-13 00:00:00+00:00,201.0,213.35,200.48,208.98
2019-08-14 00:00:00+00:00,203.28,208.97,202.5,202.75
2019-08-15 00:00:00+00:00,203.46,215.08,199.67,201.73
2019-08-16 00:00:00+00:00,204.17,207.17,201.74,206.44
2019-08-19 00:00:00+00:00,210.69,212.74,206.4,210.34
2019-08-20 00:00:00+00:00,210.78,213.35,210.32,210.35
2019-08-21 00:00:00+00:00,212.97,213.65,210.36,212.67
2019-08-22 00:00:00+00:00,213.19,214.44,210.75,212.45
2019-08-23 00:00:00+00:00,209.39,212.46,201.0,202.63
2019-08-26 00:00:00+00:00,205.89,209.74,202.64,206.6
2019-08-27 00:00:00+00:00,207.81,208.57,203.53,204.13
2019-08-28 00:00:00+00:00,204.1,206.95,203.32,205.52
2019-08-29 00:00:00+00:00,208.69,209.32,202.83,209.1
2019-08-30 00:00:00+00:00,210.15,210.45,207.2,208.74
2019-09-03 00:00:00+00:00,206.42,208.74,204.22,205.69
2019-09-04 00:00:00+00:00,208.39,209.48,205.26,209.25
2019-09-05 00:00:00+00:00,211.85,213.97,205.39,213.27
2019-09-06 00:00:00+00:00,213.98,214.42,208.86,213.27
2019-09-09 00:00:00+00:00,214.86,216.44,211.07,214.15
2019-09-10 00:00:00+00:00,213.81,216.78,211.71,216.77
2019-09-11 00:00:00+00:00,218.12,223.64,216.7,223.59
2019-09-12 00:00:00+00:00,224.8,226.42,202.64,223.09
2019-09-13 00:00:00+00:00,220.01,223.09,199.1,218.8
2019-09-16 00:00:00+00:00,217.74,220.13,217.56,219.9
2019-09-17 00:00:00+00:00,219.87,220.82,219.12,220.65
2019-09-18 00:00:00+00:00,221.13,222.85,219.44,222.77
2019-09-19 00:00:00+00:00,222.12,223.76,220.37,220.95
2019-09-20 00:00:00+00:00,221.39,222.56,217.47,217.74
2019-09-23 00:00:00+00:00,218.91,221.12,217.65,218.68
2019-09-24 00:00:00+00:00,221.14,222.49,217.19,217.68
2019-09-25 00:00:00+00:00,218.75,221.5,208.39,220.98
2019-09-26 00:00:00+00:00,219.88,221.03,218.83,219.89
2019-09-27 00:00:00+00:00,220.43,220.96,217.28,218.85
2019-09-30 00:00:00+00:00,220.93,224.58,218.82,223.98
2019-10-01 00:00:00+00:00,225.13,228.22,223.97,224.58
2019-10-02 00:00:00+00:00,223.09,224.59,217.93,218.96
2019-10-03 00:00:00+00:00,218.53,220.96,215.13,220.81
2019-10-04 00:00:00+00:00,225.71,227.49,220.82,227.01
2019-10-07 00:00:00+00:00,226.31,229.94,225.84,227.06
2019-10-08 00:00:00+00:00,225.88,228.06,224.33,224.39
2019-10-09 00:00:00+00:00,227.08,228.88,221.32,227.0
2019-10-10 00:00:00+00:00,227.9,230.44,220.9,230.09
2019-10-11 00:00:00+00:00,232.95,237.64,227.9,236.22
2019-10-14 00:00:00+00:00,235.1,238.14,227.9,235.89
2019-10-15 00:00:00+00:00,236.39,237.65,234.31,235.32
2019-10-16 00:00:00+00:00,233.37,235.32,233.2,234.39
2019-10-17 00:00:00+00:00,235.09,237.55,233.52,235.29
2019-10-18 00:00:00+00:00,234.36,237.58,234.29,236.28
2019-10-21 00:00:00+00:00,237.65,241.1,236.41,240.53
2019-10-22 00:00:00+00:00,241.17,242.2,239.61,239.97
2019-10-23 00:00:00+00:00,242.1,243.24,239.96,243.14
2019-10-24 00:00:00+00:00,244.51,244.8,241.81,243.6
2019-10-25 00:00:00+00:00,243.17,246.73,242.88,246.58
2019-10-28 00:00:00+00:00,247.5,249.25,246.58,249.04
2019-10-29 00:00:00+00:00,249.01,249.75,235.32,243.29
2019-10-30 00:00:00+00:00,244.9,245.3,241.21,243.29
2019-10-31 00:00:00+00:00,247.2,249.18,237.26,248.84
2019-11-01 00:00:00+00:00,249.54,255.93,236.65,255.83
2019-11-04 00:00:00+00:00,257.37,257.85,255.37,257.48
2019-11-05 00:00:00+00:00,257.06,258.19,236.4,257.149
2019-11-06 00:00:00+00:00,256.87,257.79,255.36,257.24
2019-11-07 00:00:00+00:00,258.74,260.35,257.24,259.5
2019-11-08 00:00:00+00:00,258.7,260.44,256.85,260.14
2019-11-11 00:00:00+00:00,258.3,262.47,242.37,262.2
2019-11-12 00:00:00+00:00,261.56,262.79,260.92,261.98
2019-11-13 00:00:00+00:00,261.13,264.78,261.05,264.47
2019-11-14 00:00:00+00:00,263.88,264.88,262.089,262.69
2019-11-15 00:00:00+00:00,263.7,265.78,262.0,265.75
2019-11-18 00:00:00+00:00,265.79,267.43,264.23,267.12
2019-11-19 00:00:00+00:00,267.86,268.0,256.8,266.29
2019-11-20 00:00:00+00:00,265.55,266.29,260.399,263.22
2019-11-21 00:00:00+00:00,263.98,264.01,261.18,262.01
2019-11-22 00:00:00+00:00,262.55,263.18,260.839,261.839
2019-11-25 00:00:00+00:00,262.64,266.44,261.779,266.42
2019-11-26 00:00:00+00:00,266.93,267.21,262.5,264.1
2019-11-27 00:00:00+00:00,265.63,267.98,264.29,267.94
2019-11-29 00:00:00+00:00,266.6,268.0,265.2,267.4
2019-12-02 00:00:00+00:00,267.59,268.25,263.45,264.1
2019-12-03 00:00:00+00:00,258.25,264.16,256.29,259.519
2019-12-04 00:00:00+00:00,261.07,263.32,259.45,261.74
2019-12-05 00:00:00+00:00,263.75,265.89,234.23,265.58
2019-12-06 00:00:00+00:00,267.5,271.0,265.58,270.7
2019-12-09 00:00:00+00:00,270.07,270.8,264.91,266.92
2019-12-10 00:00:00+00:00,268.6,270.07,255.82,268.62
2019-12-11 00:00:00+00:00,268.8,271.1,268.48,270.74
2019-12-12 00:00:00+00:00,267.82,272.56,267.32,271.46
2019-12-13 00:00:00+00:00,271.44,275.3,265.04,275.26
2019-12-16 00:00:00+00:00,276.99,280.79,275.15,279.86
2019-12-17 00:00:00+00:00,279.66,281.77,278.8,280.42
2019-12-18 00:00:00+00:00,279.71,281.9,279.12,279.71
2019-12-19 00:00:00+00:00,279.51,281.18,278.95,280.03
2019-12-20 00:00:00+00:00,282.17,282.65,278.56,279.28
2019-12-23 00:00:00+00:00,280.58,284.64,279.44,283.97
2019-12-24 00:00:00+00:00,284.52,284.89,282.92,284.42
2019-12-26 00:00:00+00:00,284.82,289.98,284.27,289.91
2019-12-27 00:00:00+00:00,291.06,293.97,288.11,289.82
2019-12-30 00:00:00+00:00,289.57,292.69,283.38,291.647
2019-12-31 00:00:00+00:00,289.93,293.68,289.52,293.37
2020-01-02 00:00:00+00:00,296.24,300.6,293.65,300.58
2020-01-03 00:00:00+00:00,297.13,300.58,296.45,297.38
2020-01-06 00:00:00+00:00,293.79,299.96,292.75,299.78
2020-01-07 00:00:00+00:00,299.94,300.9,297.48,298.27
2020-01-08 00:00:00+00:00,297.24,304.44,297.13,303.15
2020-01-09 00:00:00+00:00,307.25,310.43,298.142,309.71
2020-01-10 00:00:00+00:00,310.6,312.67,281.771,310.37
2020-01-13 00:00:00+00:00,311.69,317.07,298.65,316.96
2020-01-14 00:00:00+00:00,316.7,317.57,311.75,312.69
2020-01-15 00:00:00+00:00,311.84,315.5,309.55,311.5
2020-01-16 00:00:00+00:00,313.62,315.7,284.0,315.33
2020-01-17 00:00:00+00:00,316.21,318.744,309.78,318.67
2020-01-21 00:00:00+00:00,317.1,319.03,310.873,316.59
2020-01-22 00:00:00+00:00,318.62,319.99,316.57,317.7
2020-01-23 00:00:00+00:00,317.86,319.56,315.65,319.289
2020-01-24 00:00:00+00:00,320.18,323.33,317.518,318.33
2020-01-27 00:00:00+00:00,310.06,319.86,304.88,308.96
2020-01-28 00:00:00+00:00,312.38,318.4,308.95,317.69
2020-01-29 00:00:00+00:00,324.52,327.85,317.69,324.32
2020-01-30 00:00:00+00:00,320.65,324.34,313.18,323.89
2020-01-31 00:00:00+00:00,320.95,323.87,308.25,309.33
2020-02-03 00:00:00+00:00,304.28,319.17,302.21,308.71
2020-02-04 00:00:00+00:00,315.39,319.64,308.66,318.86
2020-02-05 00:00:00+00:00,323.51,324.77,317.69,321.58
2020-02-06 00:00:00+00:00,322.5,325.22,308.81,325.21
2020-02-07 00:00:00+00:00,322.38,325.21,308.89,320.04
2020-02-10 00:00:00+00:00,314.18,321.55,313.85,321.55
2020-02-11 00:00:00+00:00,323.43,323.9,318.71,319.61
2020-02-12 00:00:00+00:00,321.55,327.21,319.61,327.21
2020-02-13 00:00:00+00:00,324.25,327.2,323.35,324.91
2020-02-14 00:00:00+00:00,324.71,325.98,314.13,324.94
2020-02-18 00:00:00+00:00,315.35,324.95,314.61,319.0
2020-02-19 00:00:00+00:00,320.03,324.619,319.0,323.62
2020-02-20 00:00:00+00:00,322.57,324.669,292.55,320.3
2020-02-21 00:00:00+00:00,318.35,324.95,310.5,313.03
2020-02-24 00:00:00+00:00,297.27,313.05,289.22,298.17
2020-02-25 00:00:00+00:00,301.0,302.53,286.13,288.08
